       6     137      38      52

     EOS file :  Prof_BSk26_1.6.dat                                          

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   5.733797E-01   1.063492E+15    1.85540E+35   0.000000000E+00  -5.508207E-01   0.000000000E+00
     1     100.000001   5.733451E-01   1.063415E+15    1.85505E+35   2.239525646E-06  -5.507903E-01   2.022201711E-06
     2     116.664849   5.733343E-01   1.063391E+15    1.85494E+35   3.556103821E-06  -5.507808E-01   3.211045537E-06
     3     136.106474   5.733195E-01   1.063358E+15    1.85480E+35   5.646578549E-06  -5.507679E-01   5.098737647E-06
     4     158.787166   5.732995E-01   1.063314E+15    1.85460E+35   8.965737044E-06  -5.507503E-01   8.096003263E-06
     5     185.245986   5.732723E-01   1.063253E+15    1.85432E+35   1.423549141E-05  -5.507264E-01   1.285485951E-05
     6     216.111404   5.732352E-01   1.063171E+15    1.85395E+35   2.260162117E-05  -5.506938E-01   2.041025475E-05
     7     252.115927   5.731847E-01   1.063059E+15    1.85344E+35   3.588230695E-05  -5.506495E-01   3.240471820E-05
     8     294.113031   5.731161E-01   1.062907E+15    1.85276E+35   5.696199889E-05  -5.505892E-01   5.144451557E-05
     9     343.096657   5.730226E-01   1.062699E+15    1.85182E+35   9.041515192E-05  -5.505072E-01   8.166395961E-05
    10     400.223579   5.728955E-01   1.062417E+15    1.85055E+35   1.434929993E-04  -5.503956E-01   1.296188144E-04
    11     466.838885   5.727226E-01   1.062034E+15    1.84881E+35   2.276825485E-04  -5.502439E-01   2.056991651E-04
    12     544.504747   5.724874E-01   1.061512E+15    1.84646E+35   3.611650638E-04  -5.500375E-01   3.263604568E-04
    13     635.032444   5.721676E-01   1.060802E+15    1.84326E+35   5.726831800E-04  -5.497570E-01   5.176392951E-04
    14     740.517337   5.717330E-01   1.059838E+15    1.83893E+35   9.076026329E-04  -5.493760E-01   8.206783725E-04
    15     863.375880   5.711430E-01   1.058536E+15    1.83305E+35   1.437370221E-03  -5.488586E-01   1.300375538E-03
    16    1006.382080   5.703424E-01   1.056771E+15    1.82508E+35   2.274168457E-03  -5.481569E-01   2.058847344E-03
    17    1172.702681   5.692568E-01   1.054379E+15    1.81432E+35   3.593421853E-03  -5.472063E-01   3.256247706E-03
    18    1365.922592   5.677865E-01   1.051140E+15    1.79982E+35   5.667923854E-03  -5.459206E-01   5.142620914E-03
    19    1590.052602   5.657989E-01   1.046765E+15    1.78033E+35   8.918651383E-03  -5.441857E-01   8.105948787E-03
    20    1849.505494   5.631184E-01   1.040869E+15    1.75428E+35   1.398849482E-02  -5.418520E-01   1.274317271E-02
    21    2149.019053   5.595167E-01   1.032972E+15    1.71968E+35   2.184524784E-02  -5.387258E-01   1.996213353E-02
    22    2493.489101   5.546996E-01   1.022464E+15    1.67410E+35   3.391743709E-02  -5.345614E-01   3.112139930E-02
    23    2887.680168   5.482926E-01   1.008537E+15    1.61473E+35   5.225550465E-02  -5.290560E-01   4.820903577E-02
    24    3335.767515   5.398401E-01   9.902811E+14    1.53855E+35   7.969249309E-02  -5.218504E-01   7.404544948E-02
    25    3840.621737   5.288072E-01   9.666658E+14    1.44274E+35   1.199301313E-01  -5.125448E-01   1.124566972E-01
    26    4402.820073   5.146001E-01   9.365810E+14    1.32526E+35   1.774204110E-01  -5.007365E-01   1.683028266E-01
    27    5019.429003   4.966223E-01   8.990043E+14    1.18591E+35   2.568518568E-01  -4.860907E-01   2.471621020E-01
    28    5682.668254   4.743725E-01   8.532451E+14    1.02728E+35   3.620477445E-01  -4.684487E-01   3.544023062E-01
    29    6378.777603   4.475788E-01   7.991914E+14    8.55672E+34   4.942649536E-01  -4.479630E-01   4.934355953E-01
    30    7087.676887   4.163514E-01   7.375505E+14    6.80917E+34   6.503212702E-01  -4.252194E-01   6.633309408E-01
    31    7784.067800   3.813011E-01   6.699557E+14    5.14927E+34   8.215382388E-01  -4.012756E-01   8.566920814E-01
    32    8440.379922   3.435515E-01   5.988620E+14    3.68885E+34   9.946609911E-01  -3.775431E-01   1.059404432E+00
    33    9031.184495   3.045894E-01   5.271327E+14    2.50296E+34   1.155061263E+00  -3.555013E-01   1.253508536E+00
    34    9537.842665   2.659768E-01   4.574786E+14    1.61353E+34   1.290971804E+00  -3.363404E-01   1.422558025E+00
    35    9951.694622   2.290376E-01   3.919763E+14    9.94243E+33   1.396529408E+00  -3.207005E-01   1.556624632E+00
    36   10274.600575   1.946428E-01   3.318163E+14    5.90441E+33   1.472158817E+00  -3.086254E-01   1.654078122E+00
    37   10516.822441   1.631614E-01   2.773252E+14    3.41128E+33   1.522644693E+00  -2.997087E-01   1.719729076E+00
    38   10693.326045   1.345864E-01   2.282461E+14    1.93599E+33   1.554440984E+00  -2.933222E-01   1.761295366E+00
    39   10820.002170   1.090871E-01   1.846904E+14    1.08841E+33   1.573614972E+00  -2.888132E-01   1.786431174E+00
    40   10910.663685   8.642405E-02   1.461279E+14    6.08828E+32   1.584872676E+00  -2.856320E-01   1.801208868E+00
    41   10976.170866   5.567008E-02   9.396249E+13    3.56812E+32   1.590953573E+00  -2.833613E-01   1.809197523E+00
    42   11036.794223   3.949094E-02   6.656646E+13    2.06297E+32   1.594672703E+00  -2.812842E-01   1.814087028E+00
    43   11087.014356   2.777492E-02   4.676951E+13    1.19692E+32   1.596860430E+00  -2.795828E-01   1.816962902E+00
    44   11129.007137   1.950920E-02   3.281784E+13    6.93656E+31   1.598155991E+00  -2.781743E-01   1.818665767E+00
    45   11164.056614   1.365168E-02   2.294483E+13    4.02132E+31   1.598918617E+00  -2.770087E-01   1.819668032E+00
    46   11193.376675   9.548828E-03   1.603526E+13    2.32977E+31   1.599367179E+00  -2.760409E-01   1.820257500E+00
    47   11217.863548   6.613207E-03   1.110137E+13    1.35263E+31   1.599629277E+00  -2.752376E-01   1.820601886E+00
    48   11238.525837   4.475096E-03   7.508808E+12    7.89227E+30   1.599781857E+00  -2.745635E-01   1.820802296E+00
    49   11256.442475   2.815240E-03   4.721228E+12    4.67250E+30   1.599869769E+00  -2.739815E-01   1.820917758E+00
    50   11273.387004   1.711030E-03   2.868062E+12    2.83800E+30   1.599920223E+00  -2.734335E-01   1.820984021E+00
    51   11290.398232   9.352436E-04   1.566331E+12    1.77523E+30   1.599949657E+00  -2.728855E-01   1.821022680E+00
    52   11309.959491   5.229680E-04   8.750407E+11    1.11368E+30   1.599968114E+00  -2.722581E-01   1.821046934E+00
    53   11332.026258   2.349359E-04   3.925574E+11    6.98181E+29   1.599979805E+00  -2.715539E-01   1.821062295E+00
    54   11363.009681   1.498313E-04   2.501966E+11    4.20133E+29   1.599987712E+00  -2.705715E-01   1.821072690E+00
    55   11392.483900   9.896904E-05   1.651925E+11    2.49166E+29   1.599992636E+00  -2.696436E-01   1.821079160E+00
    56   11419.150884   6.413373E-05   1.069055E+11    1.48341E+29   1.599995574E+00  -2.688097E-01   1.821083022E+00
    57   11443.842522   4.230727E-05   7.050026E+10    8.80150E+28   1.599997352E+00  -2.680422E-01   1.821085358E+00
    58   11466.191773   2.779360E-05   4.628428E+10    5.18145E+28   1.599998429E+00  -2.673514E-01   1.821086773E+00
    59   11486.341615   1.841838E-05   3.066524E+10    3.06963E+28   1.599999063E+00  -2.667318E-01   1.821087606E+00
    60   11504.447260   1.205898E-05   2.006434E+10    1.81049E+28   1.599999444E+00  -2.661774E-01   1.821088106E+00
    61   11520.839685   7.803213E-06   1.297973E+10    1.07184E+28   1.599999669E+00  -2.656776E-01   1.821088402E+00
    62   11535.900276   5.227022E-06   8.692082E+09    6.29754E+27   1.599999804E+00  -2.652201E-01   1.821088580E+00
    63   11549.162215   3.489220E-06   5.800029E+09    3.69759E+27   1.599999885E+00  -2.648185E-01   1.821088685E+00
    64   11560.868994   2.313734E-06   3.844206E+09    2.17993E+27   1.599999932E+00  -2.644651E-01   1.821088747E+00
    65   11571.311509   1.552997E-06   2.579970E+09    1.27862E+27   1.599999960E+00  -2.641506E-01   1.821088784E+00
    66   11580.460787   1.043003E-06   1.732194E+09    7.49771E+26   1.599999976E+00  -2.638757E-01   1.821088806E+00
    67   11588.469249   6.750842E-07   1.121073E+09    4.41398E+26   1.599999986E+00  -2.636356E-01   1.821088818E+00
    68   11595.767878   4.479455E-07   7.436476E+08    2.61206E+26   1.599999992E+00  -2.634171E-01   1.821088826E+00
    69   11602.290430   3.012737E-07   5.000977E+08    1.53052E+26   1.599999995E+00  -2.632222E-01   1.821088830E+00
    70   11607.982433   2.027862E-07   3.366829E+08    8.96344E+25   1.599999997E+00  -2.630524E-01   1.821088833E+00
    71   11612.940680   1.337832E-07   2.220349E+08    5.31691E+25   1.599999998E+00  -2.629046E-01   1.821088834E+00
    72   11617.405711   9.028551E-08   1.498335E+08    3.11090E+25   1.599999999E+00  -2.627717E-01   1.821088835E+00
    73   11621.281213   6.107196E-08   1.013348E+08    1.81923E+25   1.599999999E+00  -2.626564E-01   1.821088836E+00
    74   11624.635363   4.134664E-08   6.858994E+07    1.06317E+25   1.600000000E+00  -2.625567E-01   1.821088836E+00
    75   11627.533677   2.809863E-08   4.661786E+07    6.20476E+24   1.600000000E+00  -2.624706E-01   1.821088836E+00
    76   11630.024129   1.911509E-08   3.171726E+07    3.61971E+24   1.600000000E+00  -2.623967E-01   1.821088836E+00
